created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,cleaned_text,tokens,normalisasi,Stopwords,Stemmer,label,sentiment,score,label_manual
Sun Aug 27 16:26:34 +0000 2023,1.69584E+18,cocoki jahanam,0,0,1,0,in,1.53665E+18,1.69584E+18,wachimonac_,https://twitter.com/wachimonac_/status/1695835206509547837,cocoki jahanam,"['cocoki', 'jahanam']","['cocoki', 'jahanam']","['cocoki', 'jahanam']",cocok jahanam,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9248329997062683}",0.924833,NEGATIVE
Sun Aug 27 16:25:45 +0000 2023,1.69584E+18,"AKHIRNYA MENANG COCOKI HAHAHAHAHAHAH GW KIRA ORG2 YG BISA MENANG HANYA MITOS, TERNYATA AKU ADALAH MITOS JAHAHAHHAHAHAHAHA INI RASANYA MENANG COCOKI https://t.co/dBWQQcQXcR",0,0,0,1,in,72861846,1.69584E+18,almanamira,https://twitter.com/almanamira/status/1695835001039036863,akhirnya menang cocoki hahahahahahah gw kira org2 yg bisa menang hanya mitos ternyata aku adalah mitos jahahahhahahahaha ini rasanya menang cocoki,"['akhirnya', 'menang', 'cocoki', 'hahahahahahah', 'gw', 'kira', 'org2', 'yg', 'bisa', 'menang', 'hanya', 'mitos', 'ternyata', 'aku', 'adalah', 'mitos', 'jahahahhahahahaha', 'ini', 'rasanya', 'menang', 'cocoki']","['akhirnya', 'menang', 'cocoki', 'hahahahahahah', 'gw', 'kira', 'org2', 'yang', 'bisa', 'menang', 'hanya', 'mitos', 'ternyata', 'saya', 'adalah', 'mitos', 'jahahahhahahahaha', 'ini', 'rasanya', 'menang', 'cocoki']","['menang', 'cocoki', 'hahahahahahah', 'gw', 'org2', 'menang', 'mitos', 'mitos', 'jahahahhahahahaha', 'menang', 'cocoki']",menang cocok hahahahahahah gw org2 menang mitos mitos jahahahhahahahaha menang cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9931557774543762}",0.993155777,POSITIVE
Sun Aug 27 16:25:14 +0000 2023,1.69583E+18,Main cocoki emang harus sesabar mungkin. https://t.co/6p8SSOHFCT,0,0,0,0,in,1.12057E+18,1.69583E+18,likeitsmine,https://twitter.com/likeitsmine/status/1695834869295906821,main cocoki emang harus sesabar mungkin,"['main', 'cocoki', 'emang', 'harus', 'sesabar', 'mungkin']","['main', 'cocoki', 'emang', 'harus', 'sesabar', 'mungkin']","['main', 'cocoki', 'emang', 'sesabar']",main cocok emang sabar,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9443687200546265}",0.94436872,NETRAL
Sun Aug 27 16:23:37 +0000 2023,1.69583E+18,@aresiapa Main cocoki aja biar emosi bareng,0,1,0,0,in,1.66107E+18,1.69583E+18,reversemos,https://twitter.com/reversemos/status/1695834462561644876,main cocoki aja biar emosi bareng,"['main', 'cocoki', 'aja', 'biar', 'emosi', 'bareng']","['main', 'cocoki', 'saja', 'biar', 'emosi', 'bareng']","['main', 'cocoki', 'emosi', 'bareng']",main cocok emosi bareng,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9765958786010742}",0.976595879,NETRAL
Sun Aug 27 16:22:46 +0000 2023,1.69583E+18,"@convomfs Udah 3 harian ga main cocoki, dan damai. Terus tadi lewat lagi yg bahas  palungnya ga terlalu dlm kok"", merasa tertantang lagi ðŸ™‚, tapi gagal lagi. Kyknya gue harus ngemute kata ini biar jiwa gue tidak tertantang untuk naklukin tiap beritanya lewat tl.""",0,0,0,3,in,1.41027E+18,1.69582E+18,mygjust93,https://twitter.com/mygjust93/status/1695834246819283418,udah 3 harian ga main cocoki dan damai terus tadi lewat lagi yg bahas palungnya ga terlalu dlm kok merasa tertantang lagi tapi gagal lagi kyknya gue harus ngemute kata ini biar jiwa gue tidak tertantang untuk naklukin tiap beritanya lewat tl,"['udah', '3', 'harian', 'ga', 'main', 'cocoki', 'dan', 'damai', 'terus', 'tadi', 'lewat', 'lagi', 'yg', 'bahas', 'palungnya', 'ga', 'terlalu', 'dlm', 'kok', 'merasa', 'tertantang', 'lagi', 'tapi', 'gagal', 'lagi', 'kyknya', 'gue', 'harus', 'ngemute', 'kata', 'ini', 'biar', 'jiwa', 'gue', 'tidak', 'tertantang', 'untuk', 'naklukin', 'tiap', 'beritanya', 'lewat', 'tl']","['sudah', '3', 'harian', 'tidak', 'main', 'cocoki', 'dan', 'damai', 'terus', 'tadi', 'lewat', 'lagi', 'yang', 'bahas', 'palungnya', 'tidak', 'terlalu', 'dalam', 'kok', 'merasa', 'tertantang', 'lagi', 'tetapi', 'gagal', 'lagi', 'kyknya', 'saya', 'harus', 'ngemute', 'kata', 'ini', 'biar', 'jiwa', 'saya', 'tidak', 'tertantang', 'untuk', 'naklukin', 'setiap', 'beritanya', 'lewat', 'tl']","['3', 'harian', 'main', 'cocoki', 'damai', 'bahas', 'palungnya', 'tertantang', 'gagal', 'kyknya', 'ngemute', 'jiwa', 'tertantang', 'naklukin', 'beritanya', 'tl']",3 hari main cocok damai bahas palung tantang gagal kyknya ngemute jiwa tantang naklukin berita tl,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9742107391357422}",0.974210739,NETRAL
Sun Aug 27 16:18:13 +0000 2023,1.69583E+18,"@rielmhvr @gismmr emng cocok kalian berdua, sm sm spek cocoki.",0,0,0,0,in,1.52517E+18,1.69583E+18,miyonaizeu,https://twitter.com/miyonaizeu/status/1695833101233172876,emng cocok kalian berdua sm sm spek cocoki,"['emng', 'cocok', 'kalian', 'berdua', 'sm', 'sm', 'spek', 'cocoki']","['emng', 'cocok', 'kalian', 'berdua', 'sama', 'sama', 'spek', 'cocoki']","['emng', 'cocok', 'berdua', 'spek', 'cocoki']",emng cocok dua spek cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9968445301055908}",0.99684453,NETRAL
Sun Aug 27 16:18:04 +0000 2023,1.69583E+18,@PicturesFoIder Shopee cocoki,0,0,0,0,en,8.28242E+17,1.69575E+18,telorcoweye,https://twitter.com/telorcoweye/status/1695833065472532514,shopee cocoki,"['shopee', 'cocoki']","['shopee', 'cocoki']","['shopee', 'cocoki']",shopee cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9837207794189453}",0.983720779,NETRAL
Sun Aug 27 16:17:48 +0000 2023,1.69583E+18,Org2 bisa menang cocoki gimana si ajg,0,0,0,0,in,1079321623,1.69583E+18,bawangcrunchy,https://twitter.com/bawangcrunchy/status/1695832996551803387,org2 bisa menang cocoki gimana si ajg,"['org2', 'bisa', 'menang', 'cocoki', 'gimana', 'si', 'ajg']","['org2', 'bisa', 'menang', 'cocoki', 'bagaimana', 'si', 'ajg']","['org2', 'menang', 'cocoki', 'si', 'ajg']",org2 menang cocok si ajg,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9725534319877625}",0.972553432,NEGATIVE
Sun Aug 27 16:17:29 +0000 2023,1.69583E+18,"@convomf tips cocoki buat hari ini fokus abisin palung atas nder, sambil sesekali gali yg kanan sama kiri, palung bawah kan ada dua, bisa selang seling di pake waktu mau gali palung yg atas. hari ini ga terlalu dalem nder, yg kmren yg bikin emosi parah, aku jg kmren ga menang ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­",0,0,0,0,in,1.65225E+18,1.69583E+18,willstayme,https://twitter.com/willstayme/status/1695832919536021648,tips cocoki buat hari ini fokus abisin palung atas nder sambil sesekali gali yg kanan sama kiri palung bawah kan ada dua bisa selang seling di pake waktu mau gali palung yg atas hari ini ga terlalu dalem nder yg kmren yg bikin emosi parah aku jg kmren ga menang,"['tips', 'cocoki', 'buat', 'hari', 'ini', 'fokus', 'abisin', 'palung', 'atas', 'nder', 'sambil', 'sesekali', 'gali', 'yg', 'kanan', 'sama', 'kiri', 'palung', 'bawah', 'kan', 'ada', 'dua', 'bisa', 'selang', 'seling', 'di', 'pake', 'waktu', 'mau', 'gali', 'palung', 'yg', 'atas', 'hari', 'ini', 'ga', 'terlalu', 'dalem', 'nder', 'yg', 'kmren', 'yg', 'bikin', 'emosi', 'parah', 'aku', 'jg', 'kmren', 'ga', 'menang']","['tips', 'cocoki', 'buat', 'hari', 'ini', 'fokus', 'abisin', 'palung', 'atas', 'nder', 'sambil', 'sesekali', 'gali', 'yang', 'kanan', 'sama', 'kiri', 'palung', 'bawah', 'kan', 'ada', 'dua', 'bisa', 'selang', 'seling', 'di', 'pakai', 'waktu', 'mau', 'gali', 'palung', 'yang', 'atas', 'hari', 'ini', 'tidak', 'terlalu', 'dalem', 'nder', 'yang', 'kmren', 'yang', 'bikin', 'emosi', 'parah', 'saya', 'jg', 'kmren', 'tidak', 'menang']","['tips', 'cocoki', 'fokus', 'abisin', 'palung', 'nder', 'gali', 'kanan', 'kiri', 'palung', 'selang', 'seling', 'pakai', 'gali', 'palung', 'dalem', 'nder', 'kmren', 'bikin', 'emosi', 'parah', 'jg', 'kmren', 'menang']",tips cocok fokus abisin palung nder gali kanan kiri palung selang seling pakai gali palung dalem nder kmren bikin emosi parah jg kmren menang,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9856607913970947}",0.985660791,NETRAL
Sun Aug 27 16:15:55 +0000 2023,1.69583E+18,"palung terdalam bukan palung mariana, tapi palung cocoki",0,0,0,0,in,1.09639E+18,1.69583E+18,ouverdrlve,https://twitter.com/ouverdrlve/status/1695832525858320557,palung terdalam bukan palung mariana tapi palung cocoki,"['palung', 'terdalam', 'bukan', 'palung', 'mariana', 'tapi', 'palung', 'cocoki']","['palung', 'terdalam', 'bukan', 'palung', 'mariana', 'tetapi', 'palung', 'cocoki']","['palung', 'terdalam', 'palung', 'mariana', 'palung', 'cocoki']",palung dalam palung mariana palung cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9729712605476379}",0.972971261,NEGATIVE
Sun Aug 27 16:14:18 +0000 2023,1.69583E+18,orang lagi stres main cocoki jadi makin stres,0,1,0,0,in,9.1362E+17,1.69583E+18,peachyfru,https://twitter.com/peachyfru/status/1695832119241797849,orang lagi stres main cocoki jadi makin stres,"['orang', 'lagi', 'stres', 'main', 'cocoki', 'jadi', 'makin', 'stres']","['orang', 'lagi', 'stres', 'main', 'cocoki', 'jadi', 'makin', 'stres']","['orang', 'stres', 'main', 'cocoki', 'stres']",orang stres main cocok stres,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.974990963935852}",0.974990964,NEGATIVE
Sun Aug 27 16:13:56 +0000 2023,1.69583E+18,"@legislatiff @convomf mjb, kirain beli hp baru karena menang cocoki trsðŸ˜”",0,1,0,0,in,1.12284E+18,1.69583E+18,accvit,https://twitter.com/accvit/status/1695832025805295734,mjb kirain beli hp baru karena menang cocoki trs,"['mjb', 'kirain', 'beli', 'hp', 'baru', 'karena', 'menang', 'cocoki', 'trs']","['mjb', 'kirain', 'beli', 'hp', 'baru', 'karena', 'menang', 'cocoki', 'terus']","['mjb', 'kirain', 'beli', 'hp', 'menang', 'cocoki']",mjb kirain beli hp menang cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9291074275970459}",0.929107428,NEGATIVE
Sun Aug 27 16:12:32 +0000 2023,1.69583E+18,main cocoki dl kli yh,0,0,0,1,in,1.59621E+18,1.69583E+18,alfarkive,https://twitter.com/alfarkive/status/1695831674318414106,main cocoki dl kli yh,"['main', 'cocoki', 'dl', 'kli', 'yh']","['main', 'cocoki', 'dl', 'kli', 'yh']","['main', 'cocoki', 'dl', 'kli', 'yh']",main cocok dl kli yh,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9738929867744446}",0.973892987,NEGATIVE
Sun Aug 27 16:12:19 +0000 2023,1.69583E+18,@tanyarlfes Cocoki,0,0,0,0,in,2236718537,1.69583E+18,kkinjouu,https://twitter.com/kkinjouu/status/1695831619503104224,cocoki,['cocoki'],['cocoki'],['cocoki'],cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.8596155047416687}",0.859615505,NETRAL
Sun Aug 27 16:11:00 +0000 2023,1.69583E+18,"Dan pas kemaren dinda di kos gw, dia bilang gini anjir si rifa bacot banget ngirimin cocoki"" wkwkwkwk sama dia beneran di download anjir""",0,0,0,0,in,1.25209E+18,1.69583E+18,dailyajh,https://twitter.com/dailyajh/status/1695831285963567116,dan pas kemaren dinda di kos gw dia bilang gini anjir si rifa bacot banget ngirimin cocoki wkwkwkwk sama dia beneran di download anjir,"['dan', 'pas', 'kemaren', 'dinda', 'di', 'kos', 'gw', 'dia', 'bilang', 'gini', 'anjir', 'si', 'rifa', 'bacot', 'banget', 'ngirimin', 'cocoki', 'wkwkwkwk', 'sama', 'dia', 'beneran', 'di', 'download', 'anjir']","['dan', 'pas', 'kemaren', 'dinda', 'di', 'kos', 'gw', 'dia', 'bilang', 'gini', 'anjir', 'si', 'rifa', 'bacot', 'banget', 'mengirim', 'cocoki', 'wkwkwkwk', 'sama', 'dia', 'beneran', 'di', 'download', 'anjir']","['pas', 'kemaren', 'dinda', 'kos', 'gw', 'bilang', 'gini', 'anjir', 'si', 'rifa', 'bacot', 'banget', 'mengirim', 'cocoki', 'wkwkwkwk', 'beneran', 'download', 'anjir']",pas kemaren dinda kos gw bilang gin anjir si rifa bacot banget kirim cocok wkwkwkwk beneran download anjir,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9899395108222961}",0.989939511,NETRAL
Sun Aug 27 16:10:58 +0000 2023,1.69583E+18,"Game cocoki udah gw virusin ke mana mana  Pertama jessica gegara liat gw main terus gw suruh dia main.  Kedua abel gegara dia nanya game yang seru apa, gw jawab aja cocoki  Ketigas rifa, lagi makan di prekyu terus gw ngeluh cocoki susah menang akhirnya dia penasaran-c",0,1,0,0,in,1.25209E+18,1.69583E+18,dailyajh,https://twitter.com/dailyajh/status/1695831280099946984,game cocoki udah gw virusin ke mana mana pertama jessica gegara liat gw main terus gw suruh dia main kedua abel gegara dia nanya game yang seru apa gw jawab aja cocoki ketigas rifa lagi makan di prekyu terus gw ngeluh cocoki susah menang akhirnya dia penasaranc,"['game', 'cocoki', 'udah', 'gw', 'virusin', 'ke', 'mana', 'mana', 'pertama', 'jessica', 'gegara', 'liat', 'gw', 'main', 'terus', 'gw', 'suruh', 'dia', 'main', 'kedua', 'abel', 'gegara', 'dia', 'nanya', 'game', 'yang', 'seru', 'apa', 'gw', 'jawab', 'aja', 'cocoki', 'ketigas', 'rifa', 'lagi', 'makan', 'di', 'prekyu', 'terus', 'gw', 'ngeluh', 'cocoki', 'susah', 'menang', 'akhirnya', 'dia', 'penasaranc']","['game', 'cocoki', 'sudah', 'gw', 'virusin', 'ke', 'mana', 'mana', 'pertama', 'jessica', 'gegara', 'liat', 'gw', 'main', 'terus', 'gw', 'suruh', 'dia', 'main', 'kedua', 'abel', 'gegara', 'dia', 'tanya', 'game', 'yang', 'seru', 'apa', 'gw', 'jawab', 'saja', 'cocoki', 'ketigas', 'rifa', 'lagi', 'makan', 'di', 'prekyu', 'terus', 'gw', 'ngeluh', 'cocoki', 'susah', 'menang', 'akhirnya', 'dia', 'penasaranc']","['game', 'cocoki', 'gw', 'virusin', 'jessica', 'gegara', 'liat', 'gw', 'main', 'gw', 'suruh', 'main', 'abel', 'gegara', 'game', 'seru', 'gw', 'cocoki', 'ketigas', 'rifa', 'makan', 'prekyu', 'gw', 'ngeluh', 'cocoki', 'susah', 'menang', 'penasaranc']",game cocok gw virusin jessica gegara liat gw main gw suruh main abel gegara game seru gw cocok tigas rifa makan prekyu gw ngeluh cocok susah menang penasaranc,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9903079867362976}",0.990307987,NETRAL
Sun Aug 27 16:10:43 +0000 2023,1.69583E+18,cocoki&gt ml,0,0,0,1,in,1515521208,1.69583E+18,pendiamm__,https://twitter.com/pendiamm__/status/1695831214064820475,cocokigt ml,"['cocokigt', 'ml']","['cocokigt', 'ml']","['cocokigt', 'ml']",cocokigt ml,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9528721570968628}",0.952872157,NEGATIVE
Sun Aug 27 16:09:21 +0000 2023,1.69583E+18,cocoki ajg,0,0,0,0,in,1.68354E+18,1.69583E+18,buttericeee,https://twitter.com/buttericeee/status/1695830872984010879,cocoki ajg,"['cocoki', 'ajg']","['cocoki', 'ajg']","['cocoki', 'ajg']",cocok ajg,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9830804467201233}",0.983080447,NEGATIVE
Sun Aug 27 16:09:21 +0000 2023,1.69583E+18,kl ditanya stress apa? ya apalagi kl bukan stress main shopee cocokiðŸ˜­ðŸ¤£ emang bangke tu game,0,0,0,0,in,250126523,1.69582E+18,salmaqr,https://twitter.com/salmaqr/status/1695830872908571074,kl ditanya stress apa ya apalagi kl bukan stress main shopee cocoki emang bangke tu game,"['kl', 'ditanya', 'stress', 'apa', 'ya', 'apalagi', 'kl', 'bukan', 'stress', 'main', 'shopee', 'cocoki', 'emang', 'bangke', 'tu', 'game']","['kl', 'ditanya', 'stress', 'apa', 'ya', 'apalagi', 'kl', 'bukan', 'stress', 'main', 'shopee', 'cocoki', 'emang', 'bangke', 'tu', 'game']","['kl', 'stress', 'ya', 'kl', 'stress', 'main', 'shopee', 'cocoki', 'emang', 'bangke', 'tu', 'game']",kl stress ya kl stress main shopee cocok emang bangke tu game,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9914922118186951}",0.991492212,NEGATIVE
Sun Aug 27 16:08:32 +0000 2023,1.69583E+18,anjing mksdnya apa.. scroll sopi liat mau main cocoki malah co barang bjir ðŸ˜­,0,0,0,0,in,1.58339E+18,1.69583E+18,bebankelluarga,https://twitter.com/bebankelluarga/status/1695830666666254830,anjing mksdnya apa scroll sopi liat mau main cocoki malah co barang bjir,"['anjing', 'mksdnya', 'apa', 'scroll', 'sopi', 'liat', 'mau', 'main', 'cocoki', 'malah', 'co', 'barang', 'bjir']","['anjing', 'mksdnya', 'apa', 'scroll', 'shopee', 'liat', 'mau', 'main', 'cocoki', 'malah', 'co', 'barang', 'bjir']","['anjing', 'mksdnya', 'scroll', 'shopee', 'liat', 'main', 'cocoki', 'co', 'barang', 'bjir']",anjing mksdnya scroll shopee liat main cocok co barang bjir,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9891401529312134}",0.989140153,NETRAL
Sun Aug 27 16:06:40 +0000 2023,1.69583E+18,agak heran sama orang yang cocoki nya mentok di level 3   kookkk bisaaa tutor keluar dari level 2 nya dongðŸ™,0,0,0,0,in,1.66236E+18,1.69583E+18,carraaseyin,https://twitter.com/carraaseyin/status/1695830195754938825,agak heran sama orang yang cocoki nya mentok di level 3 kookkk bisaaa tutor keluar dari level 2 nya dong,"['agak', 'heran', 'sama', 'orang', 'yang', 'cocoki', 'nya', 'mentok', 'di', 'level', '3', 'kookkk', 'bisaaa', 'tutor', 'keluar', 'dari', 'level', '2', 'nya', 'dong']","['agak', 'heran', 'sama', 'orang', 'yang', 'cocoki', 'nya', 'mentok', 'di', 'level', '3', 'kookkk', 'bisa', 'tutor', 'keluar', 'dari', 'level', '2', 'nya', 'dong']","['heran', 'orang', 'cocoki', 'mentok', 'level', '3', 'kookkk', 'tutor', 'level', '2']",heran orang cocok mentok level 3 kookkk tutor level 2,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.8481661081314087}",0.848166108,NETRAL
Sun Aug 27 16:06:16 +0000 2023,1.69583E+18,Tapi jujur ya game cocoki tuh emang se greget itu,0,0,0,0,in,1.25209E+18,1.69583E+18,dailyajh,https://twitter.com/dailyajh/status/1695830094114410807,tapi jujur ya game cocoki tuh emang se greget itu,"['tapi', 'jujur', 'ya', 'game', 'cocoki', 'tuh', 'emang', 'se', 'greget', 'itu']","['tetapi', 'jujur', 'ya', 'game', 'cocoki', 'tuh', 'emang', 'se', 'greget', 'itu']","['jujur', 'ya', 'game', 'cocoki', 'tuh', 'emang', 'greget']",jujur ya game cocok tuh emang greget,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9908550977706909}",0.990855098,NEGATIVE
Sun Aug 27 16:05:42 +0000 2023,1.69583E+18,@fess10nopember main cocoki sampe emosi,0,0,0,0,in,1.03252E+18,1.6958E+18,psilotumnudum,https://twitter.com/psilotumnudum/status/1695829952070045907,main cocoki sampe emosi,"['main', 'cocoki', 'sampe', 'emosi']","['main', 'cocoki', 'sampe', 'emosi']","['main', 'cocoki', 'sampe', 'emosi']",main cocok sampe emosi,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.8943880796432495}",0.89438808,NEGATIVE
Sun Aug 27 16:05:41 +0000 2023,1.69583E+18,cocoki ini kalo besok gue telat gara gara lo yaðŸ¤¬,0,0,0,0,in,1.66236E+18,1.69583E+18,carraaseyin,https://twitter.com/carraaseyin/status/1695829948098048358,cocoki ini kalo besok gue telat gara gara lo ya,"['cocoki', 'ini', 'kalo', 'besok', 'gue', 'telat', 'gara', 'gara', 'lo', 'ya']","['cocoki', 'ini', 'kalau', 'besok', 'saya', 'telat', 'gara', 'gara', 'lo', 'ya']","['cocoki', 'besok', 'telat', 'gara', 'gara', 'lo', 'ya']",cocok besok telat gara gara lo ya,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9711114168167114}",0.971111417,NEGATIVE
Sun Aug 27 16:04:07 +0000 2023,1.69583E+18,"@yujintelu COCOKI DI SOPI, KAK EJAK BALIK",0,0,0,0,in,1.67392E+18,1.6958E+18,taeraesaturnus,https://twitter.com/taeraesaturnus/status/1695829552688406940,cocoki di sopi kak ejak balik,"['cocoki', 'di', 'sopi', 'kak', 'ejak', 'balik']","['cocoki', 'di', 'shopee', 'kak', 'ejak', 'balik']","['cocoki', 'shopee', 'kak', 'ejak']",cocok shopee kak ejak,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9798218011856079}",0.979821801,NEGATIVE
Sun Aug 27 16:02:42 +0000 2023,1.69583E+18,tuhan tolong berikan aku menang cocoki ðŸ™,0,0,0,0,in,1.12049E+18,1.69583E+18,alamlief,https://twitter.com/alamlief/status/1695829197699305588,tuhan tolong berikan aku menang cocoki,"['tuhan', 'tolong', 'berikan', 'aku', 'menang', 'cocoki']","['tuhan', 'tolong', 'berikan', 'saya', 'menang', 'cocoki']","['tuhan', 'tolong', 'menang', 'cocoki']",tuhan tolong menang cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.6806662082672119}",0.680666208,NETRAL
Sun Aug 27 16:02:05 +0000 2023,1.69583E+18,gw kecanduan cocoki,0,0,0,0,in,2639360630,1.69583E+18,gabrutz,https://twitter.com/gabrutz/status/1695829044959559783,gw kecanduan cocoki,"['gw', 'kecanduan', 'cocoki']","['gw', 'kecanduan', 'cocoki']","['gw', 'kecanduan', 'cocoki']",gw candu cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.942082941532135}",0.942082942,POSITIVE
Sun Aug 27 16:00:52 +0000 2023,1.69583E+18,Detik2 terakhir baru menang cocoki wkwkw https://t.co/9EL6YfAdA5,0,0,0,0,in,1543525500,1.69583E+18,shiningstar86_,https://twitter.com/shiningstar86_/status/1695828738943148039,detik2 terakhir baru menang cocoki wkwkw,"['detik2', 'terakhir', 'baru', 'menang', 'cocoki', 'wkwkw']","['detik2', 'terakhir', 'baru', 'menang', 'cocoki', 'wkwkw']","['detik2', 'menang', 'cocoki', 'wkwkw']",detik2 menang cocok wkwkw,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.975823700428009}",0.9758237,NEGATIVE
Sun Aug 27 16:00:09 +0000 2023,1.69583E+18,SYOOI COCOKI ANJEEENGGGGGGG,0,0,0,0,in,1.3186E+18,1.69583E+18,bloomingdreamm,https://twitter.com/bloomingdreamm/status/1695828554884538446,syooi cocoki anjeeenggggggg,"['syooi', 'cocoki', 'anjeeenggggggg']","['syooi', 'cocoki', 'anjeeenggggggg']","['syooi', 'cocoki', 'anjeeenggggggg']",syooi cocok anjeeenggggggg,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9842462539672852}",0.984246254,NEGATIVE
Sun Aug 27 15:59:48 +0000 2023,1.69583E+18,@tanyarlfes cocoki,0,1,0,0,in,1.68399E+18,1.69583E+18,mybabyrainy87,https://twitter.com/mybabyrainy87/status/1695828467517214815,cocoki,['cocoki'],['cocoki'],['cocoki'],cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.8596155047416687}",0.859615505,POSITIVE
Sun Aug 27 15:59:04 +0000 2023,1.69583E+18,"@indrasu Nek ono sea games cocoki, daftar aku mz",0,1,0,0,in,200763485,1.69581E+18,bintanhadi,https://twitter.com/bintanhadi/status/1695828284079325251,nek ono sea games cocoki daftar aku mz,"['nek', 'ono', 'sea', 'games', 'cocoki', 'daftar', 'aku', 'mz']","['nek', 'ono', 'sea', 'games', 'cocoki', 'daftar', 'saya', 'mz']","['nek', 'ono', 'sea', 'games', 'cocoki', 'daftar', 'mz']",nek ono sea games cocok daftar mz,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9708935022354126}",0.970893502,NEGATIVE
Sun Aug 27 15:58:45 +0000 2023,1.69583E+18,@drunfg cocoki emang ngeselin,0,0,0,0,in,1.45099E+18,1.69582E+18,seourotonin,https://twitter.com/seourotonin/status/1695828206140690473,cocoki emang ngeselin,"['cocoki', 'emang', 'ngeselin']","['cocoki', 'emang', 'ngeselin']","['cocoki', 'emang', 'ngeselin']",cocok emang ngeselin,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9487094879150391}",0.948709488,NEGATIVE
Sun Aug 27 15:58:36 +0000 2023,1.69583E+18,@convomfs cocoki bangsatttttt,0,0,0,0,in,1.69092E+18,1.69582E+18,18jhwa,https://twitter.com/18jhwa/status/1695828165556604939,cocoki bangsatttttt,"['cocoki', 'bangsatttttt']","['cocoki', 'bangsatttttt']","['cocoki', 'bangsatttttt']",cocok bangsatttttt,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9796336889266968}",0.979633689,NEGATIVE
Sun Aug 27 15:58:29 +0000 2023,1.69583E+18,wkwkwk gemezzz bgt perkara main cocoki @inces___,0,0,0,0,in,1.15975E+18,1.69583E+18,kararonde,https://twitter.com/kararonde/status/1695828136762790073,wkwkwk gemezzz bgt perkara main cocoki,"['wkwkwk', 'gemezzz', 'bgt', 'perkara', 'main', 'cocoki']","['wkwkwk', 'gemezzz', 'banget', 'perkara', 'main', 'cocoki']","['wkwkwk', 'gemezzz', 'banget', 'perkara', 'main', 'cocoki']",wkwkwk gemezzz banget perkara main cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9828134775161743}",0.982813478,NETRAL
Sun Aug 27 15:58:07 +0000 2023,1.69583E+18,@nyanyammii PEN HAPUS ML TAPI AK MAIN AP??? cocoki ga bisa ðŸ˜”ðŸ˜”,0,1,0,0,in,865677463,1.69582E+18,troujvle,https://twitter.com/troujvle/status/1695828044873941169,pen hapus ml tapi ak main ap cocoki ga bisa,"['pen', 'hapus', 'ml', 'tapi', 'ak', 'main', 'ap', 'cocoki', 'ga', 'bisa']","['pingin', 'hapus', 'ml', 'tetapi', 'saya', 'main', 'ap', 'cocoki', 'tidak', 'bisa']","['pingin', 'hapus', 'ml', 'main', 'ap', 'cocoki']",pingin hapus ml main ap cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9931473135948181}",0.993147314,NETRAL
